design,criteria,material,rating
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,6
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,3
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,3
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,6
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,3
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,6
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,6
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,7
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,6
underwater,lightweight,Aluminium,8
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,2
underwater,lightweight,Aluminium,10
underwater,lightweight,Aluminium,0
underwater,lightweight,Aluminium,5
underwater,lightweight,Aluminium,7
underwater,lightweight,Titanium,0
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,3
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,4
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,5
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,3
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,4
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,5
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,2
underwater,lightweight,Titanium,6
underwater,lightweight,Titanium,2
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,4
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,7
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,5
underwater,lightweight,Titanium,8
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,9
underwater,lightweight,Titanium,5
underwater,lightweight,Titanium,4
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,0
underwater,lightweight,Titanium,10
underwater,lightweight,Titanium,10
underwater,lightweight,Glass,0
underwater,lightweight,Glass,1
underwater,lightweight,Glass,1
underwater,lightweight,Glass,3
underwater,lightweight,Glass,0
underwater,lightweight,Glass,3
underwater,lightweight,Glass,0
underwater,lightweight,Glass,7
underwater,lightweight,Glass,3
underwater,lightweight,Glass,6
underwater,lightweight,Glass,1
underwater,lightweight,Glass,3
underwater,lightweight,Glass,4
underwater,lightweight,Glass,3
underwater,lightweight,Glass,4
underwater,lightweight,Glass,1
underwater,lightweight,Glass,1
underwater,lightweight,Glass,1
underwater,lightweight,Glass,5
underwater,lightweight,Glass,0
underwater,lightweight,Glass,1
underwater,lightweight,Glass,7
underwater,lightweight,Glass,2
underwater,lightweight,Glass,7
underwater,lightweight,Glass,0
underwater,lightweight,Glass,3
underwater,lightweight,Glass,3
underwater,lightweight,Glass,2
underwater,lightweight,Glass,3
underwater,lightweight,Glass,4
underwater,lightweight,Glass,0
underwater,lightweight,Glass,1
underwater,lightweight,Glass,4
underwater,lightweight,Glass,9
underwater,lightweight,Glass,2
underwater,lightweight,Glass,4
underwater,lightweight,Glass,2
underwater,lightweight,Glass,3
underwater,lightweight,Glass,2
underwater,lightweight,Glass,5
underwater,lightweight,Glass,1
underwater,lightweight,Glass,2
underwater,lightweight,Glass,8
underwater,lightweight,Glass,0
underwater,lightweight,Glass,0
underwater,lightweight,Glass,3
underwater,lightweight,Glass,9
underwater,lightweight,Glass,7
underwater,lightweight,Glass,3
underwater,lightweight,Glass,2
underwater,lightweight,Glass,1
underwater,lightweight,Glass,1
underwater,lightweight,Glass,4
underwater,lightweight,Glass,0
underwater,lightweight,Glass,2
underwater,lightweight,Glass,2
underwater,lightweight,Glass,5
underwater,lightweight,Glass,8
underwater,lightweight,Glass,4
underwater,lightweight,Glass,0
underwater,lightweight,Glass,1
underwater,lightweight,Glass,10
underwater,lightweight,Glass,2
underwater,lightweight,Glass,3
underwater,lightweight,Glass,6
underwater,lightweight,Glass,1
underwater,lightweight,Glass,0
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,3
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,0
underwater,lightweight,Wood,8
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,0
underwater,lightweight,Wood,3
underwater,lightweight,Wood,0
underwater,lightweight,Wood,4
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,3
underwater,lightweight,Wood,3
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,6
underwater,lightweight,Wood,3
underwater,lightweight,Wood,5
underwater,lightweight,Wood,3
underwater,lightweight,Wood,2
underwater,lightweight,Wood,3
underwater,lightweight,Wood,4
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,0
underwater,lightweight,Wood,4
underwater,lightweight,Wood,2
underwater,lightweight,Wood,2
underwater,lightweight,Wood,1
underwater,lightweight,Wood,2
underwater,lightweight,Wood,0
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,0
underwater,lightweight,Wood,0
underwater,lightweight,Wood,2
underwater,lightweight,Wood,0
underwater,lightweight,Wood,3
underwater,lightweight,Wood,2
underwater,lightweight,Wood,3
underwater,lightweight,Wood,3
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,1
underwater,lightweight,Wood,5
underwater,lightweight,Wood,0
underwater,lightweight,Wood,2
underwater,lightweight,Wood,9
underwater,lightweight,Wood,8
underwater,lightweight,Wood,8
underwater,lightweight,Wood,3
underwater,lightweight,Wood,0
underwater,lightweight,Wood,1
underwater,lightweight,Wood,2
underwater,lightweight,Wood,0
underwater,lightweight,Wood,5
underwater,lightweight,Wood,0
underwater,lightweight,Wood,4
underwater,lightweight,Wood,0
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,2
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,9
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,3
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,3
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,9
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Thermoplastic,2
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,10
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,2
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,3
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,2
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,6
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,8
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,10
underwater,lightweight,Thermoplastic,0
underwater,lightweight,Thermoplastic,5
underwater,lightweight,Thermoplastic,1
underwater,lightweight,Thermoplastic,4
underwater,lightweight,Thermoplastic,7
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,9
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,8
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,3
underwater,lightweight,Elastomer,3
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,6
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,9
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,6
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,3
underwater,lightweight,Elastomer,3
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,2
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,6
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,8
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,1
underwater,lightweight,Elastomer,10
underwater,lightweight,Elastomer,0
underwater,lightweight,Elastomer,5
underwater,lightweight,Elastomer,7
underwater,lightweight,Elastomer,4
underwater,lightweight,Elastomer,5
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,2
underwater,lightweight,Thermoset,9
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,7
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,3
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,9
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,3
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,3
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,7
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,7
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,2
underwater,lightweight,Thermoset,7
underwater,lightweight,Thermoset,3
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,3
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,6
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,7
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,8
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,0
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,9
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,5
underwater,lightweight,Thermoset,1
underwater,lightweight,Thermoset,4
underwater,lightweight,Thermoset,5
underwater,lightweight,Composite,0
underwater,lightweight,Composite,5
underwater,lightweight,Composite,9
underwater,lightweight,Composite,8
underwater,lightweight,Composite,5
underwater,lightweight,Composite,7
